Animalia,Chordata,Amphibia,Anura,,,,,Agalychnis granulosa,,especie,Anfibios,-9.291774,-35.926428,SIRGAS2000,America do Sul,Brasil,AL,,Murici (Fazenda Bananeira - inseridas as coordenadas do centroide do municipio - IBGE 2007),,,,,,,,citado em artigo,RAN ,"FAIVOVICH, J.; HADDAD, C. F. B. B.; BAETA, D.; JUNGFERD, K.-H.; ALVARES, G. F. R.; BRANDAO, R. A.; SHEILF, C.; BARRIENTOS, L. S.; BARRIO-AMOROS, C. L.; CRUZ, C. A. G. AND WHEELERI, W. C. The phylogenetic relationships of the charismatic poster frogs, Phyllomedusinae (Anura, Hylidae). Cladistics 25 (2009) 1_35."
Animalia,Chordata,Amphibia,Anura,,,,,Agalychnis granulosa,,especie,Anfibios,-7.960886,-34.982644,SIRGAS2000,America do Sul,Brasil,PE,,"Camaragibe, PE (Poca permanente num fragmento de Mata Atlantica - Condominio Prive Country Aldeia)",,,,,,,,citado em artigo,RAN ,"MOURA, G. J. B. DE; SANTOS, E. M. DOS; OLIVEIRA, M. A. B. DE e CABRAL, M. C. C.(Org.) Herpetofauna no Estado de Pernambuco.  Brasilia: IBAMA, 2011. 440 p."
Animalia,Chordata,Amphibia,Anura,,,,,Agalychnis granulosa,,especie,Anfibios,-8.040889,-34.93303,SIRGAS2000,America do Sul,Brasil,PE,,"Recife, PE (Parque Estadual Dois Irmaos) coordenadas do artigo cai no mar - coordenadas alteradas para as do centroide do municipio conforme IBGE 2007",,,,,,,,citado em artigo,RAN ,"MOURA, G. J. B. DE; SANTOS, E. M. DOS; OLIVEIRA, M. A. B. DE e CABRAL, M. C. C.(Org.) Herpetofauna no Estado de Pernambuco.  Brasilia: IBAMA, 2011. 440 p."
Animalia,Chordata,Amphibia,Anura,,,,,Agalychnis granulosa,,especie,Anfibios,-7.583333,-35.366667,SIRGAS2000,America do Sul,Brasil,PE,,Timbauba (Engenho Agua Azul),,,,,,,,citado em artigo,RAN ,"MOURA, G. J. B. DE; SANTOS, E. M. DOS; OLIVEIRA, M. A. B. DE e CABRAL, M. C. C.(Org.) Herpetofauna no Estado de Pernambuco.  Brasilia: IBAMA, 2011. 440 p."
Animalia,Chordata,Amphibia,Anura,,,,,Agalychnis granulosa,,especie,Anfibios,-8.566667,-35.616667,SIRGAS2000,America do Sul,Brasil,PE,,Jaqueira (Mata do Urubu),,,,,,,,citado em artigo,RAN ,"MOURA, G. J. B. DE; SANTOS, E. M. DOS; OLIVEIRA, M. A. B. DE e CABRAL, M. C. C.(Org.) Herpetofauna no Estado de Pernambuco.  Brasilia: IBAMA, 2011. 440 p."
Animalia,Chordata,Amphibia,Anura,,,,,Agalychnis granulosa,,especie,Anfibios,-8.716667,-35.833333,SIRGAS2000,America do Sul,Brasil,PE,,RPPN Frei Caneca,,,,,,,,citado em artigo,RAN ,"MOURA, G. J. B. DE; SANTOS, E. M. DOS; OLIVEIRA, M. A. B. DE e CABRAL, M. C. C.(Org.) Herpetofauna no Estado de Pernambuco.  Brasilia: IBAMA, 2011. 440 p."
Animalia,Chordata,Amphibia,Anura,,,,,Agalychnis granulosa,,especie,Anfibios,-7.833333,-35,SIRGAS2000,America do Sul,Brasil,PE,,Usina Sao Jose,,,,,,,,citado em artigo,RAN ,"MOURA, G. J. B. DE; SANTOS, E. M. DOS; OLIVEIRA, M. A. B. DE e CABRAL, M. C. C.(Org.) Herpetofauna no Estado de Pernambuco.  Brasilia: IBAMA, 2011. 440 p."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates brunneus,,especie,Anfibios,-14.945833,-55.7425,SIRGAS2000,America do Sul,Brasil,MT,,"confluencia com o Rio Quilombo, MT",,,,,,area alagada posteriormente ao registro,Preterito,citado em artigo,RAN ,"LIMA, A.P.;  CALDWELL, J.P. and STRUSSMANN, C. Redescription of Allobates brunneus (Cope) 1887 (Anura: Aromobatidae: Allobatinae), with a description of the tadpole, call, and reproductive behavior. Zootaxa 1988: 1_16, 2009."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates brunneus,,especie,Anfibios,-14.948889,-55.747778,SIRGAS2000,America do Sul,Brasil,MT,,"confluencia com o Rio Quilombo, MT",,,,,,area alagada posteriormente ao registro,Preterito,citado em artigo,RAN ,"LIMA, A.P.;  CALDWELL, J.P. and STRUSSMANN, C. Redescription of Allobates brunneus (Cope) 1887 (Anura: Aromobatidae: Allobatinae), with a description of the tadpole, call, and reproductive behavior. Zootaxa 1988: 1_16, 2009."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates brunneus,,especie,Anfibios,-14.954167,-55.709167,SIRGAS2000,America do Sul,Brasil,MT,,"confluencia com o Rio Quilombo, MT",,,,,,area alagada posteriormente ao registro,Preterito,citado em artigo,RAN ,"LIMA, A.P.;  CALDWELL, J.P. and STRUSSMANN, C. Redescription of Allobates brunneus (Cope) 1887 (Anura: Aromobatidae: Allobatinae), with a description of the tadpole, call, and reproductive behavior. Zootaxa 1988: 1_16, 2009."
