Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Cyphomyrmex,daguerrei,,Cyphomyrmex daguerrei ,"Cyphomyrmex daguerrei Santschi, 1933",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Diaphoromyrma,sofiae,,Diaphoromyrma sofiae ,"Diaphoromyrma sofiae Fernández, Delabie & Nascimento, 2009",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Dinoponera,lucida,,Dinoponera lucida ,"Dinoponera lucida Emery, 1901",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Dinoponera,quadriceps,,Dinoponera quadriceps ,"Dinoponera quadriceps Santschi, 1921",Formigão,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchelli,,Eciton burchelli ,"Eciton burchelli (Westwood, 1842)",Formiga-correição,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,mexicanum,,Eciton mexicanum ,"Eciton mexicanum Roger, 1863",Formiga-correição,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,vagans,,Eciton vagans ,"Eciton vagans (Olivier, 1791)",Formiga-correição,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Ectatomma,vizottoi,,Ectatomma vizottoi ,"Ectatomma vizottoi Almeida, 1987",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Forelius,bahianus,,Forelius bahianus ,"Forelius bahianus Cuezzo, 2000",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Gnamptogenys,concinna,,Gnamptogenys concinna ,"Gnamptogenys concinna (Fr. Smith, 1858)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Gnamptogenys,striolata,,Gnamptogenys striolata ,"Gnamptogenys striolata (Borgmeier, 1957)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Gnamptogenys,wilsoni,,Gnamptogenys wilsoni ,Gnamptogenys wilsoni Lattke 2007,Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Hypoponera,idelettae,,Hypoponera idelettae ,"Hypoponera idelettae (Santschi, 1923) ",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Hypoponera,neglecta,,Hypoponera neglecta ,"Hypoponera neglecta (Santschi, 1923)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Hypoponera,viri,,Hypoponera viri ,"Hypoponera viri (Santschi, 1923) ",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Lachnomyrmex,nordestinus,,Lachnomyrmex nordestinus ,"Lachnomyrmex nordestinus Feitosa & Brandão, 2008",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Leptanilloides,atlantica,,Leptanilloides atlantica ,"Leptanilloides atlantica Silva, Feitosa, Brandão & Freitas, 2013",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,corniculans,,Leptogenys corniculans ,Leptogenys corniculans Lattke 2011,Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Martialis,heureka,,Martialis heureka ,"Martialis heureka Rabeling & Verhaagh, 2008",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Monomorium,delabiei,,Monomorium delabiei ,"Monomorium delabiei Fernández, 2007",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Mycetagroicus,cerradensis,,Mycetagroicus cerradensis ,"Mycetagroicus cerradensis Brandão & Mayhé-Nunes, 2001",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Mycetagroicus,inflatus,,Mycetagroicus inflatus ,"Mycetagroicus inflatus Brandão & Mayhé-Nunes, 2008",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Mycetagroicus,triangularis,,Mycetagroicus triangularis ,"Mycetagroicus triangularis Brandão & Mayhé-Nunes, 2001",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Mycetagroicus,urbanus,,Mycetagroicus urbanus ,"Mycetagroicus urbanus Brandão & Mayhé-Nunes, 2001",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Mycetophylax,simplex,,Mycetophylax simplex ,"Mycetophylax simplex (Emery, 1888)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neivamyrmex,bohlsi,,Neivamyrmex bohlsi ,"Neivamyrmex bohlsi (Emery, 1896)",Formiga-de-correição,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neivamyrmex,clavifemur,,Neivamyrmex clavifemur ,"Neivamyrmex clavifemur Borgmeier, 1953",Formiga-de-correição,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neivamyrmex,guerini,,Neivamyrmex guerini ,"Neivamyrmex guerini (Shuckard, 1840)",Formiga-de-correição,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neivamyrmex,pertii,,Neivamyrmex pertii ,"Neivamyrmex pertii (Shuckard, 1840)",Formiga-de-correição,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neivamyrmex,pilosus,,Neivamyrmex pilosus ,"Neivamyrmex pilosus (Fr. Smith, 1858)",Formiga-de-correição,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neivamyrmex,punctaticeps,,Neivamyrmex punctaticeps ,"Neivamyrmex punctaticeps (Emery, 1894)",Formiga-de-correição,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neivamyrmex,swainsoni,,Neivamyrmex swainsoni ,"Neivamyrmex swainsoni (Shuckard, 1840)",Formiga-de-correição,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neoponera,billemma,,Neoponera billemma ,"Neoponera billemma (Fernandes et al., 2014)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neoponera,bucki,,Neoponera bucki ,"Neoponera bucki (Borgmeier, 1927)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neoponera,carinulata,,Neoponera carinulata ,"Neoponera carinulata (Roger, 1861)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neoponera,concava,,Neoponera concava ,"Neoponera concava (Mackay & Mackay, 2010)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neoponera,crenata,,Neoponera crenata ,"Neoponera crenata (Roger, 1861)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neoponera,goeldii,,Neoponera goeldii ,"Neoponera goeldii (Forel, 1912)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neoponera,laevigata,,Neoponera laevigata ,"Neoponera laevigata (F. Smith, 1858)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neoponera,latinoda,,Neoponera latinoda ,"Neoponera latinoda (Mackay & Mackay, 2010)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neoponera,marginata,,Neoponera marginata ,"Neoponera marginata (Roger, 1861)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neoponera,metanotalis,,Neoponera metanotalis ,"Neoponera metanotalis Luederwaldt, 1918",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neoponera,moesta,,Neoponera moesta ,"Neoponera moesta (Mayr, 1870)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neoponera,schultzi,,Neoponera schultzi ,"Neoponera schultzi (Mackay & Mackay, 2010)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neoponera,striatinodis,,Neoponera striatinodis ,"Neoponera striatinodis (Emery, 1890)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Neoponera,theresiae,,Neoponera theresiae ,"Neoponera theresiae (Forel, 1899)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,,Nomamyrmex esenbeckii ,"Nomamyrmex esenbeckii (Westwood, 1842)",Formiga-de-correição,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,hartigi,,Nomamyrmex hartigi ,"Nomamyrmex hartigi (Westwood, 1842)",Formiga-de-correição,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Oxyepoecus,kempfi,,Oxyepoecus kempfi ,"Oxyepoecus kempfi Albuquerque & Brandão, 2001",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Pachycondyla,curiosa,,Pachycondyla curiosa ,"Pachycondyla curiosa (Mackay& Mackay, 2010)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Pachycondyla,harpax,,Pachycondyla harpax ,"Pachycondyla harpax (Fabricius, 1804)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Pachycondyla,impressa,,Pachycondyla impressa ,"Pachycondyla impressa Roger, 1861",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Pachycondyla,lenis,,Pachycondyla lenis ,"Pachycondyla lenis Kempf, 1961",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Pachycondyla,striata,,Pachycondyla striata ,"Pachycondyla striata Fr. Smith, 1858",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,blumenauensis,,Pheidole blumenauensis ,"Pheidole blumenauensis Kempf, 1964 ",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,lucretii,,Pheidole lucretii ,"Pheidole lucretii Santschi, 1923",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Pseudoponera,gilberti,,Pseudoponera gilberti ,"Pseudoponera gilberti (Kempf, 1960)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Pseudoponera,stigma,,Pseudoponera stigma ,"Pseudoponera stigma (Fabricius, 1804)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Rasopone,arhuaca,,Rasopone arhuaca ,"Rasopone arhuaca (Forel, 1901)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Rasopone,ferruginea,,Rasopone ferruginea ,"Rasopone ferruginea (Fr. Smith, 1858)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Rhopalothrix,plaumanni,,Rhopalothrix plaumanni ,"Rhopalothrix plaumanni Brown & Kempf, 1960",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Simopelta,minima,,Simopelta minima ,"Simopelta minima (Brandão, 1989)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Stegomyrmex,bensoni,,Stegomyrmex bensoni ,"Stegomyrmex bensoni Feitosa, Brandão & Diniz, 2008",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Stigmatomma,agostii,,Stigmatomma agostii ,"Stigmatomma agostii (Lacau & Delabie, 2002)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Stigmatomma,cleae,,Stigmatomma cleae ,"Stigmatomma cleae (Lacau & Delabie, 2002)",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Thaumatomyrmex,contumax,,Thaumatomyrmex contumax ,"Thaumatomyrmex contumax Kempf, 1975",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Thaumatomyrmex,mutilatus,,Thaumatomyrmex mutilatus ,"Thaumatomyrmex mutilatus Mayr, 1887",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Trachymyrmex,atlanticus,,Trachymyrmex atlanticus ,"Trachymyrmex atlanticus Mayhé-Nunes & Brandão, 2007",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Tropidomyrmex,elianae,,Tropidomyrmex elianae ,"Tropidomyrmex elianae Silva, Feitosa, Brandão & Diniz, 2009",Formiga,,,
Animalia ,Arthropoda,Insecta,Hymenoptera,Formicidae,Typhlomyrmex,meire,,Typhlomyrmex meire ,"Typhlomyrmex meire Lacau, Villemant & Delabie, 2004",Formiga,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Drephalys,miersi,,Drephalys miersi ,"Drephalys miersi Mielke, 1968",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Drephalys,mourei,,Drephalys mourei ,"Drephalys mourei Mielke, 1968",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Gunayan,rhacia,,Gunayan rhacia ,"Gunayan rhacia (Hewitson, 1875)",Diabinha,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Ochropyge,ruficauda,,Ochropyge ruficauda ,"Ochropyge ruficauda (Hayward, 1932)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Olafia,roscius,iphimedia ,Olafia roscius iphimedia ,"Olafia roscius iphimedia (Plötz, 1886)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Parelbella,polyzona,,Parelbella polyzona ,"Parelbella polyzona (Latreille, 1824)",Diabinha,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Passova,passova,practa ,Passova passova practa ,"Passova passova practa Evans, 1951",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Pseudocroniades,machaon,seabrai,Pseudocroniades machaon seabrai,"Pseudocroniades machaon seabrai Mielke, 1995",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Turmada,camposa,,Turmada camposa ,"Turmada camposa (Plötz, 1886)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Zonia,zonia,diabo ,Zonia zonia diabo ,"Zonia zonia diabo Mielke & Casagrande, 1998",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Arawacus,aethesa,,Arawacus aethesa ,"Arawacus aethesa (Hewitson, 1867)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Arcas,ducalis,,Arcas ducalis ,"Arcas ducalis (Westwood, 1851)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Cyanophrys,bertha,,Cyanophrys bertha ,"Cyanophrys bertha (Jones, 1912)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Magnastigma,julia,,Magnastigma julia ,"Magnastigma julia Nicolay, 1977",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Strymon,ohausi,,Strymon ohausi ,"Strymon ohausi (Spitz, 1933)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Actinote,quadra,,Actinote quadra ,"Actinote quadra (Schaus, 1902)",Borboleta-palha,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Actinote,zikani,,Actinote zikani ,"Actinote zikani D´Almeida, 1951",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Agrias,amydon,,Agrias amydon ,"Agrias amydon Hewitson, 1854",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Agrias,claudina,,Agrias claudina ,"Agrias claudina (Godart, 1824)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Agrias,hewitsonius,,Agrias hewitsonius ,"Agrias hewitsonius Bates, 1860",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Agrias,narcissus,,Agrias narcissus ,"Agrias narcissus Staudinger, 1885",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Callicore,hydarnis,,Callicore hydarnis ,"Callicore hydarnis (Godart, 1824)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dasyophthalma,geraensis,,Dasyophthalma geraensis ,"Dasyophthalma geraensis Rebel, 1922",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dasyophthalma,rusina,delanira ,Dasyophthalma rusina delanira ,"Dasyophthalma rusina delanira Hewitson, 1862",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dasyophthalma,vertebralis,,Dasyophthalma vertebralis ,"Dasyophthalma vertebralis Butler, 1869",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Doxocopa,laure,laurona ,Doxocopa laure laurona ,"Doxocopa laure laurona (Schaus, 1902)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Doxocopa,zalmunna,,Doxocopa zalmunna ,"Doxocopa zalmunna (Butler, 1869)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dynastor,napoleon,,Dynastor napoleon ,"Dynastor napoleon Doubleday, 1849",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Episcada,vitrea,,Episcada vitrea ,"Episcada vitrea D'Almeida & Mielke, 1967",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Eresia,erysice,erysice ,Eresia erysice erysice ,"Eresia erysice erysice (Geyer, 1832)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Euptychia,boulleti,,Euptychia boulleti ,"Euptychia boulleti (Le Cerf, 1919)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hamadryas,velutina,browni ,Hamadryas velutina browni ,"Hamadryas velutina browni D.W. Jenkins, 1983",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Heliconius,nattereri,,Heliconius nattereri ,"Heliconius nattereri C. Felder & R. Felder, 1865",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hyalyris,fiammetta,,Hyalyris fiammetta ,"Hyalyris fiammetta (Hewitson, 1852)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hyalyris,leptalina,leptalina ,Hyalyris leptalina leptalina ,"Hyalyris leptalina leptalina (C. Felder & R. Felder, 1865)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hypoleria,lavinia,mulviana ,Hypoleria lavinia mulviana ,"Hypoleria lavinia mulviana D'Almeida, 1958",Asa-de-vidro,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Mcclungia,cymo,fallens ,Mcclungia cymo fallens ,"Mcclungia cymo fallens (Haensch, 1905)",Asa-de-vidro,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melinaea,mnasias,thera ,Melinaea mnasias thera ,"Melinaea mnasias thera C. Felder & R. Felder, 1865",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Morpho,epistrophus,nikolajewna ,Morpho epistrophus nikolajewna ,"Morpho epistrophus nikolajewna Weber, 1951",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Morpho,menelaus,eberti ,Morpho menelaus eberti ,"Morpho menelaus eberti Fischer, 1962",Azul-seda,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Morpho,rhetenor,,Morpho rhetenor ,"Morpho rhetenor (Cramer, 1775)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Napeogenes,rhezia,rhezia ,Napeogenes rhezia rhezia ,"Napeogenes rhezia rhezia (Geyer, 1834)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Narope,cyllarus,,Narope cyllarus ,"Narope cyllarus Westwood, 1851",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Narope,guilhermei,,Narope guilhermei ,"Narope guilhermei Casagrande, 1989",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Orobrassolis,ornamentalis,,Orobrassolis ornamentalis ,"Orobrassolis ornamentalis (Stichel, 1906)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Ortilia,polinella,,Ortilia polinella ,"Ortilia polinella (Hall, 1928)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Paititia,neglecta,,Paititia neglecta ,"Paititia neglecta Lamas, 1979",Asa-de-vidro,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Pampasatyrus,glaucope,boenninghauseni ,Pampasatyrus glaucope boenninghauseni ,"Pampasatyrus glaucope boenninghauseni (Foetterle, 1902)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Pampasatyrus,glaucope,glaucope ,Pampasatyrus glaucope glaucope ,"Pampasatyrus glaucope glaucope (C. Felder & R. Felder, 1867)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Pampasatyrus,gyrtone,,Pampasatyrus gyrtone ,"Pampasatyrus gyrtone (Berg, 1877)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Polygrapha,suprema,,Polygrapha suprema ,"Polygrapha suprema (Schaus, 1920)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Prepona,deiphile,,Prepona deiphile ,"Prepona deiphile (Godart, 1824)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Scada,karschina,delicata,Scada karschina delicata,"Scada karschina delicata Talbot, 1932",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Tithorea,harmonia,caissara,Tithorea harmonia caissara,"Tithorea harmonia caissara (Zikán, 1941)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Battus,belus,aureochloris ,Battus belus aureochloris ,"Battus belus aureochloris (Brown, 1994)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Battus,belus,belemus,Battus belus belemus,"Battus belus belemus (Bates, 1864)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Battus,crassus,crassus ,Battus crassus crassus ,"Battus crassus crassus (Cramer, 1777)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Battus,crassus,paraensis ,Battus crassus paraensis ,"Battus crassus paraensis (Brown, 1994)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Battus,polydamas,polydamas ,Battus polydamas polydamas ,"Battus polydamas polydamas (Linnaeus, 1758)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Battus,polystictus,galenus ,Battus polystictus galenus ,"Battus polystictus galenus (Fruhstorfer, 1909)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Battus,polystictus,polystictus ,Battus polystictus polystictus ,"Battus polystictus polystictus (Butler, 1784)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Euryades,corethrus,,Euryades corethrus ,"Euryades corethrus (Boisduval, 1836)",Rabo-de-andorinha,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Euryades,duponchelii,,Euryades duponchelii ,"Euryades duponchelii (Lucas, 1839)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Eurytides,bellerophon,,Eurytides bellerophon ,"Eurytides bellerophon (Dalman, 1823)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Eurytides,callias,,Eurytides callias ,"Eurytides callias (Rothschild & Jordan, 1906)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Eurytides,dolicaon,deicoon ,Eurytides dolicaon deicoon ,"Eurytides dolicaon deicoon (Felder & Felder, 1864)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Eurytides,dolicaon,deileon ,Eurytides dolicaon deileon ,"Eurytides dolicaon deileon (Felder & Felder, 1865)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Eurytides,dolicaon,dolicaon ,Eurytides dolicaon dolicaon ,"Eurytides dolicaon dolicaon (Cramer, 1775)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Eurytides,iphitas,,Eurytides iphitas ,"Eurytides iphitas Hübner, 1821",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,anchisiades,anchisiades ,Heraclides anchisiades anchisiades ,"Heraclides anchisiades anchisiades Esper, 1788",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,anchisiades,capys ,Heraclides anchisiades capys ,"Heraclides anchisiades capys (Hübner, [1809])",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,androgeus,androgeus ,Heraclides androgeus androgeus ,"Heraclides androgeus androgeus (Cramer, 1775)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,androgeus,laodocus,Heraclides androgeus laodocus,"Heraclides androgeus laodocus (Fabricius, 1793)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,astyalus,astyalus,Heraclides astyalus astyalus,"Heraclides astyalus astyalus (Godart, 1819)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,astyalus,phanias ,Heraclides astyalus phanias ,"Heraclides astyalus phanias (Rothschild & Jordan, 1906)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,chiansiades,,Heraclides chiansiades ,"Heraclides chiansiades (Westwood, 1872)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,chiansiades,chiansiades ,Heraclides chiansiades chiansiades ,"Heraclides chiansiades chiansiades (Westwood, 1872)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,garleppi,,Heraclides garleppi ,"Heraclides garleppi (Staudinger, 1892)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,garleppi,interruptus,Heraclides garleppi interruptus,"Heraclides garleppi interruptus (Staudinger, 1892)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,hectorides,,Heraclides hectorides ,"Heraclides hectorides (Esper, 1794)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,himeros,baia ,Heraclides himeros baia ,"Heraclides himeros baia (Rothschild & Jordan, 1906)",Borboleta,,,
Animalia ,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,himeros,himeros ,Heraclides himeros himeros ,"Heraclides himeros himeros (Hopffer, 1865)",Borboleta,,,
